id_evento,codigo,nombre,fecha_inicio,fecha_fin,departamento_pcode,municipio_pcode,lugar_detallado,organizador
886,EVT_GT1218_0885,Feria de la Artesanía Tradicional en Ocós - Edición 2025 - Ref 886,2025-11-12,2025-11-15,GT12,GT1218,Plaza Central de Ocós,Municipalidad de Ocós y Comité de Cultura
887,EVT_GT1219_0886,Festival del Tejido Maya y Jaspe en San Pablo - Edición 2020 - Ref 887,2020-11-12,2020-11-15,GT12,GT1219,Plaza Central de San Pablo,Municipalidad de San Pablo y Comité de Cultura
888,EVT_GT1220_0887,Encuentro Regional de Pintores en El Quetzal - Edición 2025 - Ref 888,2025-11-12,2025-11-15,GT12,GT1220,Plaza Central de El Quetzal,Municipalidad de El Quetzal y Comité de Cultura
889,EVT_GT1221_0888,Festival Nacional de la Marimba en La Reforma - Edición 2022 - Ref 889,2022-11-12,2022-11-15,GT12,GT1221,Plaza Central de La Reforma,Municipalidad de La Reforma y Comité de Cultura
890,EVT_GT1222_0889,Exposición Colectiva de Escultura en Pajapita - Edición 2018 - Ref 890,2018-11-12,2018-11-15,GT12,GT1222,Plaza Central de Pajapita,Municipalidad de Pajapita y Comité de Cultura
891,EVT_GT1223_0890,Feria de la Artesanía Tradicional en Ixchiguán - Edición 2018 - Ref 891,2018-11-12,2018-11-15,GT12,GT1223,Plaza Central de Ixchiguán,Municipalidad de Ixchiguán y Comité de Cultura
892,EVT_GT1224_0891,Festival del Tejido Maya y Jaspe en San José Ojetenam - Edición 2020 - Ref 892,2020-11-12,2020-11-15,GT12,GT1224,Plaza Central de San José Ojetenam,Municipalidad de San José Ojetenam y Comité de Cultura
893,EVT_GT1225_0892,Encuentro Regional de Pintores en San Cristóbal Cucho - Edición 2022 - Ref 893,2022-11-12,2022-11-15,GT12,GT1225,Plaza Central de San Cristóbal Cucho,Municipalidad de San Cristóbal Cucho y Comité de Cultura
894,EVT_GT1226_0893,Festival Nacional de la Marimba en Sipacapa - Edición 2023 - Ref 894,2023-11-12,2023-11-15,GT12,GT1226,Plaza Central de Sipacapa,Municipalidad de Sipacapa y Comité de Cultura
895,EVT_GT1227_0894,Exposición Colectiva de Escultura en Esquipulas Palo Gordo - Edición 2021 - Ref 895,2021-11-12,2021-11-15,GT12,GT1227,Plaza Central de Esquipulas Palo Gordo,Municipalidad de Esquipulas Palo Gordo y Comité de Cultura
896,EVT_GT1228_0895,Feria de la Artesanía Tradicional en Río Blanco - Edición 2018 - Ref 896,2018-11-12,2018-11-15,GT12,GT1228,Plaza Central de Río Blanco,Municipalidad de Río Blanco y Comité de Cultura
897,EVT_GT1229_0896,Festival del Tejido Maya y Jaspe en San Lorenzo - Edición 2024 - Ref 897,2024-11-12,2024-11-15,GT12,GT1229,Plaza Central de San Lorenzo,Municipalidad de San Lorenzo y Comité de Cultura
898,EVT_GT1230_0897,Encuentro Regional de Pintores en La Blanca - Edición 2024 - Ref 898,2024-11-12,2024-11-15,GT12,GT1230,Plaza Central de La Blanca,Municipalidad de La Blanca y Comité de Cultura
899,EVT_GT1301_0898,Festival Nacional de la Marimba en Huehuetenango - Edición 2022 - Ref 899,2022-11-12,2022-11-15,GT13,GT1301,Plaza Central de Huehuetenango,Municipalidad de Huehuetenango y Comité de Cultura
900,EVT_GT1302_0899,Exposición Colectiva de Escultura en Chiantla - Edición 2019 - Ref 900,2019-11-12,2019-11-15,GT13,GT1302,Plaza Central de Chiantla,Municipalidad de Chiantla y Comité de Cultura
901,EVT_GT1303_0900,Feria de la Artesanía Tradicional en Malacatancito - Edición 2022 - Ref 901,2022-11-12,2022-11-15,GT13,GT1303,Plaza Central de Malacatancito,Municipalidad de Malacatancito y Comité de Cultura
902,EVT_GT1304_0901,Festival del Tejido Maya y Jaspe en Cuilco - Edición 2019 - Ref 902,2019-11-12,2019-11-15,GT13,GT1304,Plaza Central de Cuilco,Municipalidad de Cuilco y Comité de Cultura
903,EVT_GT1305_0902,Encuentro Regional de Pintores en Nentón - Edición 2022 - Ref 903,2022-11-12,2022-11-15,GT13,GT1305,Plaza Central de Nentón,Municipalidad de Nentón y Comité de Cultura
904,EVT_GT1306_0903,Festival Nacional de la Marimba en San Pedro Necta - Edición 2023 - Ref 904,2023-11-12,2023-11-15,GT13,GT1306,Plaza Central de San Pedro Necta,Municipalidad de San Pedro Necta y Comité de Cultura
905,EVT_GT1307_0904,Exposición Colectiva de Escultura en Jacaltenango - Edición 2018 - Ref 905,2018-11-12,2018-11-15,GT13,GT1307,Plaza Central de Jacaltenango,Municipalidad de Jacaltenango y Comité de Cultura
906,EVT_GT1308_0905,Feria de la Artesanía Tradicional en Soloma - Edición 2022 - Ref 906,2022-11-12,2022-11-15,GT13,GT1308,Plaza Central de Soloma,Municipalidad de Soloma y Comité de Cultura
907,EVT_GT1309_0906,Festival del Tejido Maya y Jaspe en Ixtahuacán - Edición 2021 - Ref 907,2021-11-12,2021-11-15,GT13,GT1309,Plaza Central de Ixtahuacán,Municipalidad de Ixtahuacán y Comité de Cultura
908,EVT_GT1310_0907,Encuentro Regional de Pintores en Santa Bárbara - Edición 2018 - Ref 908,2018-11-12,2018-11-15,GT13,GT1310,Plaza Central de Santa Bárbara,Municipalidad de Santa Bárbara y Comité de Cultura
909,EVT_GT1311_0908,Festival Nacional de la Marimba en La Libertad - Edición 2023 - Ref 909,2023-11-12,2023-11-15,GT13,GT1311,Plaza Central de La Libertad,Municipalidad de La Libertad y Comité de Cultura
910,EVT_GT1312_0909,Exposición Colectiva de Escultura en La Democracia - Edición 2024 - Ref 910,2024-11-12,2024-11-15,GT13,GT1312,Plaza Central de La Democracia,Municipalidad de La Democracia y Comité de Cultura
911,EVT_GT1313_0910,Feria de la Artesanía Tradicional en San Miguel Acatán - Edición 2021 - Ref 911,2021-11-12,2021-11-15,GT13,GT1313,Plaza Central de San Miguel Acatán,Municipalidad de San Miguel Acatán y Comité de Cultura
912,EVT_GT1314_0911,Festival del Tejido Maya y Jaspe en San Rafael La Independencia - Edición 2019 - Ref 912,2019-11-12,2019-11-15,GT13,GT1314,Plaza Central de San Rafael La Independencia,Municipalidad de San Rafael La Independencia y Comité de Cultura
913,EVT_GT1315_0912,Encuentro Regional de Pintores en Todos Santos Cuchumatán - Edición 2025 - Ref 913,2025-11-12,2025-11-15,GT13,GT1315,Plaza Central de Todos Santos Cuchumatán,Municipalidad de Todos Santos Cuchumatán y Comité de Cultura
914,EVT_GT1316_0913,Festival Nacional de la Marimba en San Juan Atitán - Edición 2022 - Ref 914,2022-11-12,2022-11-15,GT13,GT1316,Plaza Central de San Juan Atitán,Municipalidad de San Juan Atitán y Comité de Cultura
915,EVT_GT1317_0914,Exposición Colectiva de Escultura en Santa Eulalia - Edición 2022 - Ref 915,2022-11-12,2022-11-15,GT13,GT1317,Plaza Central de Santa Eulalia,Municipalidad de Santa Eulalia y Comité de Cultura
916,EVT_GT1318_0915,Feria de la Artesanía Tradicional en San Mateo Ixtatán - Edición 2022 - Ref 916,2022-11-12,2022-11-15,GT13,GT1318,Plaza Central de San Mateo Ixtatán,Municipalidad de San Mateo Ixtatán y Comité de Cultura
917,EVT_GT1319_0916,Festival del Tejido Maya y Jaspe en Colotenango - Edición 2024 - Ref 917,2024-11-12,2024-11-15,GT13,GT1319,Plaza Central de Colotenango,Municipalidad de Colotenango y Comité de Cultura
918,EVT_GT1320_0917,Encuentro Regional de Pintores en San Sebastián Huehuetenango - Edición 2021 - Ref 918,2021-11-12,2021-11-15,GT13,GT1320,Plaza Central de San Sebastián Huehuetenango,Municipalidad de San Sebastián Huehuetenango y Comité de Cultura
919,EVT_GT1321_0918,Festival Nacional de la Marimba en Tectitán - Edición 2020 - Ref 919,2020-11-12,2020-11-15,GT13,GT1321,Plaza Central de Tectitán,Municipalidad de Tectitán y Comité de Cultura
920,EVT_GT1322_0919,Exposición Colectiva de Escultura en Concepción Huista - Edición 2023 - Ref 920,2023-11-12,2023-11-15,GT13,GT1322,Plaza Central de Concepción Huista,Municipalidad de Concepción Huista y Comité de Cultura
921,EVT_GT1323_0920,Feria de la Artesanía Tradicional en San Juan Ixcoy - Edición 2024 - Ref 921,2024-11-12,2024-11-15,GT13,GT1323,Plaza Central de San Juan Ixcoy,Municipalidad de San Juan Ixcoy y Comité de Cultura
922,EVT_GT1324_0921,Festival del Tejido Maya y Jaspe en San Antonio Huista - Edición 2018 - Ref 922,2018-11-12,2018-11-15,GT13,GT1324,Plaza Central de San Antonio Huista,Municipalidad de San Antonio Huista y Comité de Cultura
923,EVT_GT1325_0922,Encuentro Regional de Pintores en San Sebastián Coatán - Edición 2019 - Ref 923,2019-11-12,2019-11-15,GT13,GT1325,Plaza Central de San Sebastián Coatán,Municipalidad de San Sebastián Coatán y Comité de Cultura
924,EVT_GT1326_0923,Festival Nacional de la Marimba en Barillas - Edición 2022 - Ref 924,2022-11-12,2022-11-15,GT13,GT1326,Plaza Central de Barillas,Municipalidad de Barillas y Comité de Cultura
925,EVT_GT1327_0924,Exposición Colectiva de Escultura en Aguacatán - Edición 2018 - Ref 925,2018-11-12,2018-11-15,GT13,GT1327,Plaza Central de Aguacatán,Municipalidad de Aguacatán y Comité de Cultura
926,EVT_GT1328_0925,Feria de la Artesanía Tradicional en San Rafael Petzal - Edición 2020 - Ref 926,2020-11-12,2020-11-15,GT13,GT1328,Plaza Central de San Rafael Petzal,Municipalidad de San Rafael Petzal y Comité de Cultura
927,EVT_GT1329_0926,Festival del Tejido Maya y Jaspe en San Gaspar Ixchil - Edición 2025 - Ref 927,2025-11-12,2025-11-15,GT13,GT1329,Plaza Central de San Gaspar Ixchil,Municipalidad de San Gaspar Ixchil y Comité de Cultura
928,EVT_GT1330_0927,Encuentro Regional de Pintores en Santiago Chimaltenango - Edición 2020 - Ref 928,2020-11-12,2020-11-15,GT13,GT1330,Plaza Central de Santiago Chimaltenango,Municipalidad de Santiago Chimaltenango y Comité de Cultura
929,EVT_GT1331_0928,Festival Nacional de la Marimba en Santa Ana Huista - Edición 2018 - Ref 929,2018-11-12,2018-11-15,GT13,GT1331,Plaza Central de Santa Ana Huista,Municipalidad de Santa Ana Huista y Comité de Cultura
930,EVT_GT1332_0929,Exposición Colectiva de Escultura en Unión Cantinil - Edición 2024 - Ref 930,2024-11-12,2024-11-15,GT13,GT1332,Plaza Central de Unión Cantinil,Municipalidad de Unión Cantinil y Comité de Cultura
931,EVT_GT1333_0930,Feria de la Artesanía Tradicional en Petatán - Edición 2021 - Ref 931,2021-11-12,2021-11-15,GT13,GT1333,Plaza Central de Petatán,Municipalidad de Petatán y Comité de Cultura
932,EVT_GT1401_0931,Festival del Tejido Maya y Jaspe en Santa Cruz del Quiché - Edición 2022 - Ref 932,2022-11-12,2022-11-15,GT14,GT1401,Plaza Central de Santa Cruz del Quiché,Municipalidad de Santa Cruz del Quiché y Comité de Cultura
933,EVT_GT1402_0932,Encuentro Regional de Pintores en Chiché - Edición 2023 - Ref 933,2023-11-12,2023-11-15,GT14,GT1402,Plaza Central de Chiché,Municipalidad de Chiché y Comité de Cultura
934,EVT_GT1403_0933,Festival Nacional de la Marimba en Chinique - Edición 2019 - Ref 934,2019-11-12,2019-11-15,GT14,GT1403,Plaza Central de Chinique,Municipalidad de Chinique y Comité de Cultura
935,EVT_GT1404_0934,Exposición Colectiva de Escultura en Zacualpa - Edición 2019 - Ref 935,2019-11-12,2019-11-15,GT14,GT1404,Plaza Central de Zacualpa,Municipalidad de Zacualpa y Comité de Cultura
936,EVT_GT1405_0935,Feria de la Artesanía Tradicional en Chajul - Edición 2023 - Ref 936,2023-11-12,2023-11-15,GT14,GT1405,Plaza Central de Chajul,Municipalidad de Chajul y Comité de Cultura
937,EVT_GT1406_0936,Festival del Tejido Maya y Jaspe en Chichicastenango - Edición 2025 - Ref 937,2025-11-12,2025-11-15,GT14,GT1406,Plaza Central de Chichicastenango,Municipalidad de Chichicastenango y Comité de Cultura
938,EVT_GT1407_0937,Encuentro Regional de Pintores en Patzité - Edición 2022 - Ref 938,2022-11-12,2022-11-15,GT14,GT1407,Plaza Central de Patzité,Municipalidad de Patzité y Comité de Cultura
939,EVT_GT1408_0938,Festival Nacional de la Marimba en San Antonio Ilotenango - Edición 2024 - Ref 939,2024-11-12,2024-11-15,GT14,GT1408,Plaza Central de San Antonio Ilotenango,Municipalidad de San Antonio Ilotenango y Comité de Cultura
940,EVT_GT1409_0939,Exposición Colectiva de Escultura en San Pedro Jocopilas - Edición 2022 - Ref 940,2022-11-12,2022-11-15,GT14,GT1409,Plaza Central de San Pedro Jocopilas,Municipalidad de San Pedro Jocopilas y Comité de Cultura
941,EVT_GT1410_0940,Feria de la Artesanía Tradicional en Cunén - Edición 2018 - Ref 941,2018-11-12,2018-11-15,GT14,GT1410,Plaza Central de Cunén,Municipalidad de Cunén y Comité de Cultura
942,EVT_GT1411_0941,Festival del Tejido Maya y Jaspe en San Juan Cotzal - Edición 2018 - Ref 942,2018-11-12,2018-11-15,GT14,GT1411,Plaza Central de San Juan Cotzal,Municipalidad de San Juan Cotzal y Comité de Cultura
943,EVT_GT1412_0942,Encuentro Regional de Pintores en Joyabaj - Edición 2021 - Ref 943,2021-11-12,2021-11-15,GT14,GT1412,Plaza Central de Joyabaj,Municipalidad de Joyabaj y Comité de Cultura
944,EVT_GT1413_0943,Festival Nacional de la Marimba en Nebaj - Edición 2021 - Ref 944,2021-11-12,2021-11-15,GT14,GT1413,Plaza Central de Nebaj,Municipalidad de Nebaj y Comité de Cultura
945,EVT_GT1414_0944,Exposición Colectiva de Escultura en San Andrés Sajcabajá - Edición 2022 - Ref 945,2022-11-12,2022-11-15,GT14,GT1414,Plaza Central de San Andrés Sajcabajá,Municipalidad de San Andrés Sajcabajá y Comité de Cultura
946,EVT_GT1415_0945,Feria de la Artesanía Tradicional en Uspantán - Edición 2022 - Ref 946,2022-11-12,2022-11-15,GT14,GT1415,Plaza Central de Uspantán,Municipalidad de Uspantán y Comité de Cultura
947,EVT_GT1416_0946,Festival del Tejido Maya y Jaspe en Sacapulas - Edición 2022 - Ref 947,2022-11-12,2022-11-15,GT14,GT1416,Plaza Central de Sacapulas,Municipalidad de Sacapulas y Comité de Cultura
948,EVT_GT1417_0947,Encuentro Regional de Pintores en San Bartolomé Jocotenango - Edición 2021 - Ref 948,2021-11-12,2021-11-15,GT14,GT1417,Plaza Central de San Bartolomé Jocotenango,Municipalidad de San Bartolomé Jocotenango y Comité de Cultura
949,EVT_GT1418_0948,Festival Nacional de la Marimba en Canillá - Edición 2025 - Ref 949,2025-11-12,2025-11-15,GT14,GT1418,Plaza Central de Canillá,Municipalidad de Canillá y Comité de Cultura
950,EVT_GT1419_0949,Exposición Colectiva de Escultura en Chicamán - Edición 2023 - Ref 950,2023-11-12,2023-11-15,GT14,GT1419,Plaza Central de Chicamán,Municipalidad de Chicamán y Comité de Cultura
951,EVT_GT1420_0950,Feria de la Artesanía Tradicional en Ixcán - Edición 2024 - Ref 951,2024-11-12,2024-11-15,GT14,GT1420,Plaza Central de Ixcán,Municipalidad de Ixcán y Comité de Cultura
952,EVT_GT1421_0951,Festival del Tejido Maya y Jaspe en Pachalum - Edición 2020 - Ref 952,2020-11-12,2020-11-15,GT14,GT1421,Plaza Central de Pachalum,Municipalidad de Pachalum y Comité de Cultura
953,EVT_GT1501_0952,Encuentro Regional de Pintores en Salamá - Edición 2021 - Ref 953,2021-11-12,2021-11-15,GT15,GT1501,Plaza Central de Salamá,Municipalidad de Salamá y Comité de Cultura
954,EVT_GT1502_0953,Festival Nacional de la Marimba en San Miguel Chicaj - Edición 2024 - Ref 954,2024-11-12,2024-11-15,GT15,GT1502,Plaza Central de San Miguel Chicaj,Municipalidad de San Miguel Chicaj y Comité de Cultura
955,EVT_GT1503_0954,Exposición Colectiva de Escultura en Rabinal - Edición 2024 - Ref 955,2024-11-12,2024-11-15,GT15,GT1503,Plaza Central de Rabinal,Municipalidad de Rabinal y Comité de Cultura
956,EVT_GT1504_0955,Feria de la Artesanía Tradicional en Cubulco - Edición 2025 - Ref 956,2025-11-12,2025-11-15,GT15,GT1504,Plaza Central de Cubulco,Municipalidad de Cubulco y Comité de Cultura
957,EVT_GT1505_0956,Festival del Tejido Maya y Jaspe en Granados - Edición 2020 - Ref 957,2020-11-12,2020-11-15,GT15,GT1505,Plaza Central de Granados,Municipalidad de Granados y Comité de Cultura
958,EVT_GT1506_0957,Encuentro Regional de Pintores en El Chol - Edición 2021 - Ref 958,2021-11-12,2021-11-15,GT15,GT1506,Plaza Central de El Chol,Municipalidad de El Chol y Comité de Cultura
959,EVT_GT1507_0958,Festival Nacional de la Marimba en San Jerónimo - Edición 2025 - Ref 959,2025-11-12,2025-11-15,GT15,GT1507,Plaza Central de San Jerónimo,Municipalidad de San Jerónimo y Comité de Cultura
960,EVT_GT1508_0959,Exposición Colectiva de Escultura en Purulhá - Edición 2018 - Ref 960,2018-11-12,2018-11-15,GT15,GT1508,Plaza Central de Purulhá,Municipalidad de Purulhá y Comité de Cultura
961,EVT_GT0401_0960,Feria de la Artesanía Tradicional en Chimaltenango - Edición 2023 - Ref 961,2023-11-12,2023-11-15,GT04,GT0401,Plaza Central de Chimaltenango,Municipalidad de Chimaltenango y Comité de Cultura
962,EVT_GT0402_0961,Festival del Tejido Maya y Jaspe en San José Poaquil - Edición 2021 - Ref 962,2021-11-12,2021-11-15,GT04,GT0402,Plaza Central de San José Poaquil,Municipalidad de San José Poaquil y Comité de Cultura
963,EVT_GT0403_0962,Encuentro Regional de Pintores en San Martín Jilotepeque - Edición 2021 - Ref 963,2021-11-12,2021-11-15,GT04,GT0403,Plaza Central de San Martín Jilotepeque,Municipalidad de San Martín Jilotepeque y Comité de Cultura
964,EVT_GT0404_0963,Festival Nacional de la Marimba en Comalapa - Edición 2020 - Ref 964,2020-11-12,2020-11-15,GT04,GT0404,Plaza Central de Comalapa,Municipalidad de Comalapa y Comité de Cultura
965,EVT_GT0405_0964,Exposición Colectiva de Escultura en Santa Apolonia - Edición 2019 - Ref 965,2019-11-12,2019-11-15,GT04,GT0405,Plaza Central de Santa Apolonia,Municipalidad de Santa Apolonia y Comité de Cultura
966,EVT_GT0406_0965,Feria de la Artesanía Tradicional en Tecpán Guatemala - Edición 2021 - Ref 966,2021-11-12,2021-11-15,GT04,GT0406,Plaza Central de Tecpán Guatemala,Municipalidad de Tecpán Guatemala y Comité de Cultura
967,EVT_GT0407_0966,Festival del Tejido Maya y Jaspe en Patzún - Edición 2024 - Ref 967,2024-11-12,2024-11-15,GT04,GT0407,Plaza Central de Patzún,Municipalidad de Patzún y Comité de Cultura
968,EVT_GT0408_0967,Encuentro Regional de Pintores en Pochuta - Edición 2021 - Ref 968,2021-11-12,2021-11-15,GT04,GT0408,Plaza Central de Pochuta,Municipalidad de Pochuta y Comité de Cultura
969,EVT_GT0409_0968,Festival Nacional de la Marimba en Patzicía - Edición 2022 - Ref 969,2022-11-12,2022-11-15,GT04,GT0409,Plaza Central de Patzicía,Municipalidad de Patzicía y Comité de Cultura
970,EVT_GT0410_0969,Exposición Colectiva de Escultura en Santa Cruz Balanyá - Edición 2019 - Ref 970,2019-11-12,2019-11-15,GT04,GT0410,Plaza Central de Santa Cruz Balanyá,Municipalidad de Santa Cruz Balanyá y Comité de Cultura
971,EVT_GT0411_0970,Feria de la Artesanía Tradicional en Acatenango - Edición 2019 - Ref 971,2019-11-12,2019-11-15,GT04,GT0411,Plaza Central de Acatenango,Municipalidad de Acatenango y Comité de Cultura
972,EVT_GT0412_0971,Festival del Tejido Maya y Jaspe en Yepocapa - Edición 2018 - Ref 972,2018-11-12,2018-11-15,GT04,GT0412,Plaza Central de Yepocapa,Municipalidad de Yepocapa y Comité de Cultura
973,EVT_GT0413_0972,Encuentro Regional de Pintores en San Andrés Itzapa - Edición 2025 - Ref 973,2025-11-12,2025-11-15,GT04,GT0413,Plaza Central de San Andrés Itzapa,Municipalidad de San Andrés Itzapa y Comité de Cultura
974,EVT_GT0414_0973,Festival Nacional de la Marimba en Parramos - Edición 2022 - Ref 974,2022-11-12,2022-11-15,GT04,GT0414,Plaza Central de Parramos,Municipalidad de Parramos y Comité de Cultura
