id_tipo_obra,codigo,nombre,descripcion,categoria_general
899,PINTURA_CUADRO_GT1222,Pintura Costumbrista Estilo Pajapita,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Pajapita, departamento de San Marcos.",ARTES_VISUALES
900,CESTERIA_CANASTA_GT1222,Canasta de Mimbre Estilo Pajapita,"Canastas y artículos de fibra natural tejida típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
901,TEXTIL_HUIPIL_GT1223,Huipil Tradicional Estilo Ixchiguán,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
902,TEXTIL_CORTE_GT1223,Corte Jaspeado Estilo Ixchiguán,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
903,TEXTIL_FAJA_GT1223,Faja Artesanal Estilo Ixchiguán,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
904,CERAMICA_BARRO_GT1223,Cerámica de Barro Estilo Ixchiguán,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
905,MADERA_MASCARA_GT1223,Máscara de Madera Estilo Ixchiguán,"Máscara tallada a mano para danzas folklóricas típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
906,MADERA_JUGUETE_GT1223,Juguete de Madera Estilo Ixchiguán,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
907,JADE_TALLADO_GT1223,Jade Tallado Estilo Ixchiguán,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
908,MUSICA_MARIMBA_GT1223,Marimba de Madera Estilo Ixchiguán,"Instrumento musical nacional de marimba tallado típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
909,PINTURA_CUADRO_GT1223,Pintura Costumbrista Estilo Ixchiguán,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Ixchiguán, departamento de San Marcos.",ARTES_VISUALES
910,CESTERIA_CANASTA_GT1223,Canasta de Mimbre Estilo Ixchiguán,"Canastas y artículos de fibra natural tejida típico del municipio de Ixchiguán, departamento de San Marcos.",ARTESANIA
911,TEXTIL_HUIPIL_GT1224,Huipil Tradicional Estilo San José Ojetenam,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
912,TEXTIL_CORTE_GT1224,Corte Jaspeado Estilo San José Ojetenam,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
913,TEXTIL_FAJA_GT1224,Faja Artesanal Estilo San José Ojetenam,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
914,CERAMICA_BARRO_GT1224,Cerámica de Barro Estilo San José Ojetenam,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
915,MADERA_MASCARA_GT1224,Máscara de Madera Estilo San José Ojetenam,"Máscara tallada a mano para danzas folklóricas típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
916,MADERA_JUGUETE_GT1224,Juguete de Madera Estilo San José Ojetenam,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
917,JADE_TALLADO_GT1224,Jade Tallado Estilo San José Ojetenam,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
918,MUSICA_MARIMBA_GT1224,Marimba de Madera Estilo San José Ojetenam,"Instrumento musical nacional de marimba tallado típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
919,PINTURA_CUADRO_GT1224,Pintura Costumbrista Estilo San José Ojetenam,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTES_VISUALES
920,CESTERIA_CANASTA_GT1224,Canasta de Mimbre Estilo San José Ojetenam,"Canastas y artículos de fibra natural tejida típico del municipio de San José Ojetenam, departamento de San Marcos.",ARTESANIA
921,TEXTIL_HUIPIL_GT1225,Huipil Tradicional Estilo San Cristóbal Cucho,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
922,TEXTIL_CORTE_GT1225,Corte Jaspeado Estilo San Cristóbal Cucho,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
923,TEXTIL_FAJA_GT1225,Faja Artesanal Estilo San Cristóbal Cucho,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
924,CERAMICA_BARRO_GT1225,Cerámica de Barro Estilo San Cristóbal Cucho,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
925,MADERA_MASCARA_GT1225,Máscara de Madera Estilo San Cristóbal Cucho,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
926,MADERA_JUGUETE_GT1225,Juguete de Madera Estilo San Cristóbal Cucho,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
927,JADE_TALLADO_GT1225,Jade Tallado Estilo San Cristóbal Cucho,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
928,MUSICA_MARIMBA_GT1225,Marimba de Madera Estilo San Cristóbal Cucho,"Instrumento musical nacional de marimba tallado típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
929,PINTURA_CUADRO_GT1225,Pintura Costumbrista Estilo San Cristóbal Cucho,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTES_VISUALES
930,CESTERIA_CANASTA_GT1225,Canasta de Mimbre Estilo San Cristóbal Cucho,"Canastas y artículos de fibra natural tejida típico del municipio de San Cristóbal Cucho, departamento de San Marcos.",ARTESANIA
931,TEXTIL_HUIPIL_GT1226,Huipil Tradicional Estilo Sipacapa,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
932,TEXTIL_CORTE_GT1226,Corte Jaspeado Estilo Sipacapa,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
933,TEXTIL_FAJA_GT1226,Faja Artesanal Estilo Sipacapa,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
934,CERAMICA_BARRO_GT1226,Cerámica de Barro Estilo Sipacapa,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
935,MADERA_MASCARA_GT1226,Máscara de Madera Estilo Sipacapa,"Máscara tallada a mano para danzas folklóricas típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
936,MADERA_JUGUETE_GT1226,Juguete de Madera Estilo Sipacapa,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
937,JADE_TALLADO_GT1226,Jade Tallado Estilo Sipacapa,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
938,MUSICA_MARIMBA_GT1226,Marimba de Madera Estilo Sipacapa,"Instrumento musical nacional de marimba tallado típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
939,PINTURA_CUADRO_GT1226,Pintura Costumbrista Estilo Sipacapa,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Sipacapa, departamento de San Marcos.",ARTES_VISUALES
940,CESTERIA_CANASTA_GT1226,Canasta de Mimbre Estilo Sipacapa,"Canastas y artículos de fibra natural tejida típico del municipio de Sipacapa, departamento de San Marcos.",ARTESANIA
941,TEXTIL_HUIPIL_GT1227,Huipil Tradicional Estilo Esquipulas Palo Gordo,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
942,TEXTIL_CORTE_GT1227,Corte Jaspeado Estilo Esquipulas Palo Gordo,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
943,TEXTIL_FAJA_GT1227,Faja Artesanal Estilo Esquipulas Palo Gordo,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
944,CERAMICA_BARRO_GT1227,Cerámica de Barro Estilo Esquipulas Palo Gordo,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
945,MADERA_MASCARA_GT1227,Máscara de Madera Estilo Esquipulas Palo Gordo,"Máscara tallada a mano para danzas folklóricas típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
946,MADERA_JUGUETE_GT1227,Juguete de Madera Estilo Esquipulas Palo Gordo,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
947,JADE_TALLADO_GT1227,Jade Tallado Estilo Esquipulas Palo Gordo,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
948,MUSICA_MARIMBA_GT1227,Marimba de Madera Estilo Esquipulas Palo Gordo,"Instrumento musical nacional de marimba tallado típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
949,PINTURA_CUADRO_GT1227,Pintura Costumbrista Estilo Esquipulas Palo Gordo,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTES_VISUALES
950,CESTERIA_CANASTA_GT1227,Canasta de Mimbre Estilo Esquipulas Palo Gordo,"Canastas y artículos de fibra natural tejida típico del municipio de Esquipulas Palo Gordo, departamento de San Marcos.",ARTESANIA
951,TEXTIL_HUIPIL_GT1228,Huipil Tradicional Estilo Río Blanco,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
952,TEXTIL_CORTE_GT1228,Corte Jaspeado Estilo Río Blanco,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
953,TEXTIL_FAJA_GT1228,Faja Artesanal Estilo Río Blanco,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
954,CERAMICA_BARRO_GT1228,Cerámica de Barro Estilo Río Blanco,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
955,MADERA_MASCARA_GT1228,Máscara de Madera Estilo Río Blanco,"Máscara tallada a mano para danzas folklóricas típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
956,MADERA_JUGUETE_GT1228,Juguete de Madera Estilo Río Blanco,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
957,JADE_TALLADO_GT1228,Jade Tallado Estilo Río Blanco,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
958,MUSICA_MARIMBA_GT1228,Marimba de Madera Estilo Río Blanco,"Instrumento musical nacional de marimba tallado típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
959,PINTURA_CUADRO_GT1228,Pintura Costumbrista Estilo Río Blanco,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Río Blanco, departamento de San Marcos.",ARTES_VISUALES
960,CESTERIA_CANASTA_GT1228,Canasta de Mimbre Estilo Río Blanco,"Canastas y artículos de fibra natural tejida típico del municipio de Río Blanco, departamento de San Marcos.",ARTESANIA
961,TEXTIL_HUIPIL_GT1229,Huipil Tradicional Estilo San Lorenzo,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
962,TEXTIL_CORTE_GT1229,Corte Jaspeado Estilo San Lorenzo,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
963,TEXTIL_FAJA_GT1229,Faja Artesanal Estilo San Lorenzo,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
964,CERAMICA_BARRO_GT1229,Cerámica de Barro Estilo San Lorenzo,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
965,MADERA_MASCARA_GT1229,Máscara de Madera Estilo San Lorenzo,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
966,MADERA_JUGUETE_GT1229,Juguete de Madera Estilo San Lorenzo,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
967,JADE_TALLADO_GT1229,Jade Tallado Estilo San Lorenzo,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
968,MUSICA_MARIMBA_GT1229,Marimba de Madera Estilo San Lorenzo,"Instrumento musical nacional de marimba tallado típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
969,PINTURA_CUADRO_GT1229,Pintura Costumbrista Estilo San Lorenzo,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Lorenzo, departamento de San Marcos.",ARTES_VISUALES
970,CESTERIA_CANASTA_GT1229,Canasta de Mimbre Estilo San Lorenzo,"Canastas y artículos de fibra natural tejida típico del municipio de San Lorenzo, departamento de San Marcos.",ARTESANIA
971,TEXTIL_HUIPIL_GT1230,Huipil Tradicional Estilo La Blanca,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
972,TEXTIL_CORTE_GT1230,Corte Jaspeado Estilo La Blanca,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
973,TEXTIL_FAJA_GT1230,Faja Artesanal Estilo La Blanca,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
974,CERAMICA_BARRO_GT1230,Cerámica de Barro Estilo La Blanca,"Piezas utilitarias y decorativas de barro cocido típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
975,MADERA_MASCARA_GT1230,Máscara de Madera Estilo La Blanca,"Máscara tallada a mano para danzas folklóricas típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
976,MADERA_JUGUETE_GT1230,Juguete de Madera Estilo La Blanca,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
977,JADE_TALLADO_GT1230,Jade Tallado Estilo La Blanca,"Piezas de joyería y escultura en piedra de Jade típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
978,MUSICA_MARIMBA_GT1230,Marimba de Madera Estilo La Blanca,"Instrumento musical nacional de marimba tallado típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
979,PINTURA_CUADRO_GT1230,Pintura Costumbrista Estilo La Blanca,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de La Blanca, departamento de San Marcos.",ARTES_VISUALES
980,CESTERIA_CANASTA_GT1230,Canasta de Mimbre Estilo La Blanca,"Canastas y artículos de fibra natural tejida típico del municipio de La Blanca, departamento de San Marcos.",ARTESANIA
981,TEXTIL_HUIPIL_GT1301,Huipil Tradicional Estilo Huehuetenango,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Huehuetenango, departamento de Huehuetenango.",ARTESANIA
